,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
3641,,Palestine,2020-03-06T20:33:03,16.0,0.0,0.0,31.9522,35.2332
3642,"New York County, NY",US,2020-03-06T19:13:40,16.0,0.0,0.0,40.7128,-74.006
3643,,Vietnam,2020-02-25T08:53:02,16.0,0.0,16.0,16.0,108.0
3649,,Portugal,2020-03-06T20:33:03,13.0,0.0,0.0,39.3999,-8.2245
3651,"Los Angeles, CA",US,2020-03-06T23:13:07,13.0,0.0,0.0,34.0522,-118.2437
3652,,Croatia,2020-03-06T08:33:03,11.0,0.0,0.0,45.1667,15.5
3653,Victoria,Australia,2020-03-05T18:33:03,10.0,0.0,7.0,-37.8136,144.9631
3656,,Romania,2020-03-06T16:43:04,9.0,0.0,1.0,46.0,25.0
3660,,Azerbaijan,2020-03-05T13:53:03,6.0,0.0,0.0,40.1431,47.5769
3664,,Philippines,2020-03-06T07:03:05,5.0,1.0,1.0,13.0,122.0
3667,"Cook County, IL",US,2020-03-05T18:33:03,5.0,0.0,2.0,41.7377,-87.6976
3673,,New Zealand,2020-03-06T01:29:39,4.0,0.0,0.0,-40.9006,174.886
3679,"Harris County, TX",US,2020-03-06T15:43:02,3.0,0.0,0.0,29.7752,-95.3103
3684,,Argentina,2020-03-06T01:29:39,2.0,0.0,0.0,-38.4161,-63.6167
3685,,Bosnia and Herzegovina,2020-03-05T17:13:30,2.0,0.0,0.0,43.9159,17.6791
3686," Montreal, QC",Canada,2020-03-05T14:03:04,2.0,0.0,0.0,45.5017,-73.5673
3688,,Hungary,2020-03-05T17:13:27,2.0,0.0,0.0,47.1625,19.5033
3692,"Bergen County, NJ",US,2020-03-05T21:03:12,2.0,0.0,0.0,40.9263,-74.077
3694,"Fulton County, GA",US,2020-03-03T03:33:02,2.0,0.0,0.0,33.8034,-84.3963
3697,"Maricopa County, AZ",US,2020-03-06T18:33:03,2.0,0.0,0.0,33.2918,-112.4291
3698,"Providence, RI",US,2020-03-02T03:43:02,2.0,0.0,0.0,41.824,-71.4128
3701,"San Francisco County, CA",US,2020-03-05T20:33:03,2.0,0.0,0.0,37.7749,-122.4194
3704,"Washington County, OR",US,2020-03-03T03:03:02,2.0,0.0,0.0,45.547,-123.1386
3714,,Colombia,2020-03-06T20:43:03,1.0,0.0,0.0,4.5709,-74.2973
3715,,Costa Rica,2020-03-06T01:29:39,1.0,0.0,0.0,9.7489,-83.7534
3731,,Togo,2020-03-06T15:33:03,1.0,0.0,0.0,8.6195,0.8248
3733,"Berkeley, CA",US,2020-03-03T23:53:03,1.0,0.0,0.0,37.8715,-122.273
3739,"Floyd County, GA",US,2020-03-06T17:53:03,1.0,0.0,0.0,34.2829,-85.2308
3740,"Fort Bend County, TX",US,2020-03-05T01:16:59,1.0,0.0,0.0,29.5693,-95.8143
3745,"Middlesex County, MA",US,2020-03-06T01:29:39,1.0,0.0,0.0,42.4672,-71.2874
3746,"Nassau County, NY",US,2020-03-06T14:43:15,1.0,0.0,0.0,40.6546,-73.5594
3747,"Norwell County, MA",US,2020-03-06T02:33:03,1.0,0.0,0.0,42.1615,-70.7928
3753,"Tempe, AZ",US,2020-02-25T21:23:03,1.0,0.0,1.0,33.4255,-111.94
3767,Hubei,Mainland China,2020-03-07T11:13:04,67666.0,2959.0,43500.0,30.9756,112.2707
3768,,South Korea,2020-03-07T10:13:22,7041.0,44.0,135.0,36.0,128.0
3769,,Italy,2020-03-07T17:33:03,5883.0,233.0,589.0,43.0,12.0
3770,,Iran,2020-03-07T17:43:05,5823.0,145.0,1669.0,32.0,53.0
3771,Guangdong,Mainland China,2020-03-07T10:43:02,1352.0,7.0,1237.0,23.3417,113.4244
3772,Henan,Mainland China,2020-03-07T11:23:10,1272.0,22.0,1244.0,33.882,113.614
3773,Zhejiang,Mainland China,2020-03-07T09:03:05,1215.0,1.0,1154.0,29.1832,120.0934
3774,Hunan,Mainland China,2020-03-07T09:03:05,1018.0,4.0,960.0,27.6104,111.7088
3775,Anhui,Mainland China,2020-03-06T03:23:06,990.0,6.0,979.0,31.8257,117.2264
3776,,France,2020-03-07T20:33:02,949.0,11.0,12.0,47.0,2.0
3777,Jiangxi,Mainland China,2020-03-07T01:13:18,935.0,1.0,916.0,27.614,115.7221
3778,,Germany,2020-03-07T17:43:05,799.0,0.0,18.0,51.0,9.0
3779,Shandong,Mainland China,2020-03-07T13:03:05,758.0,6.0,627.0,36.3427,118.1498
3781,Jiangsu,Mainland China,2020-03-07T14:53:02,631.0,0.0,606.0,32.9711,119.455
3782,Chongqing,Mainland China,2020-03-07T23:23:02,576.0,6.0,526.0,30.0572,107.874
3783,Sichuan,Mainland China,2020-03-07T13:03:05,539.0,3.0,454.0,30.6171,102.7103
3784,,Spain,2020-03-07T17:43:05,500.0,10.0,30.0,40.0,-4.0
3785,Heilongjiang,Mainland China,2020-03-07T09:03:05,481.0,13.0,403.0,47.862,127.7615
3786,,Japan,2020-03-07T17:43:05,461.0,6.0,76.0,36.0,138.0
3787,Beijing,Mainland China,2020-03-07T01:03:05,426.0,8.0,303.0,40.1824,116.4142
3788,Shanghai,Mainland China,2020-03-07T03:53:03,342.0,3.0,313.0,31.202,121.4491
3791,,Switzerland,2020-03-07T17:43:05,268.0,1.0,3.0,46.8182,8.2275
3792,Guangxi,Mainland China,2020-03-07T14:53:02,252.0,2.0,218.0,23.8298,108.7881
3793,Shaanxi,Mainland China,2020-03-06T10:23:03,245.0,1.0,226.0,35.1917,108.8701
3794,,UK,2020-03-07T17:43:05,206.0,2.0,18.0,55.0,-3.0
3795,,Netherlands,2020-03-07T17:43:05,188.0,1.0,0.0,52.1326,5.2913
3797,,Belgium,2020-03-07T17:53:03,169.0,0.0,1.0,50.8333,4.0
3798,Hainan,Mainland China,2020-03-05T06:13:10,168.0,6.0,158.0,19.1959,109.7453
3799,,Sweden,2020-03-07T17:53:03,161.0,0.0,0.0,63.0,16.0
3800,,Norway,2020-03-07T17:53:03,147.0,0.0,0.0,60.472,8.4689
3801,Guizhou,Mainland China,2020-03-07T00:43:01,146.0,2.0,115.0,26.8154,106.8748
3802,,Singapore,2020-03-07T17:53:03,138.0,0.0,78.0,1.2833,103.8333
3805,Liaoning,Mainland China,2020-03-07T14:53:02,125.0,1.0,107.0,41.2956,122.6085
3806,Gansu,Mainland China,2020-03-07T15:03:06,120.0,2.0,87.0,36.0611,103.8343
3807,Hong Kong,Hong Kong,2020-03-07T10:13:22,108.0,2.0,51.0,22.3,114.2
3809,,Malaysia,2020-03-07T17:53:03,93.0,0.0,23.0,2.5,112.5
3811,,Austria,2020-03-07T17:53:03,79.0,0.0,0.0,47.5162,14.5501
3812,Xinjiang,Mainland China,2020-03-07T09:03:05,76.0,3.0,72.0,41.1129,85.2401
3813,Inner Mongolia,Mainland China,2020-03-07T03:43:01,75.0,1.0,67.0,44.0935,113.9448
3815,"King County, WA",US,2020-03-07T20:23:03,71.0,15.0,1.0,47.548,-121.9836
3816,,Kuwait,2020-03-07T18:13:26,61.0,0.0,0.0,29.5,47.75
3817,"Westchester County, NY",US,2020-03-07T18:23:05,57.0,0.0,0.0,41.122,-73.7949
3818,,Iraq,2020-03-07T18:13:27,54.0,4.0,0.0,33.0,44.0
3821,,Greece,2020-03-07T18:13:27,46.0,0.0,0.0,39.0742,21.8243
3822,Taiwan,Taiwan,2020-03-06T12:43:03,45.0,1.0,12.0,23.7,121.0
3825,,India,2020-03-07T18:13:27,34.0,0.0,3.0,21.0,78.0
3826,"Santa Clara County, CA",US,2020-03-07T23:43:03,32.0,0.0,1.0,37.3541,-121.9552
3827,New South Wales,Australia,2020-03-07T02:03:30,28.0,1.0,4.0,-33.8688,151.2093
3828,"Toronto, ON",Canada,2020-03-07T03:53:03,27.0,0.0,3.0,43.6532,-79.3832
3829,"Snohomish County, WA",US,2020-03-07T20:23:03,27.0,1.0,0.0,48.033,-121.8339
3830,,Denmark,2020-03-06T13:03:12,23.0,0.0,1.0,56.2639,9.5018
3831,,San Marino,2020-03-07T02:13:08,23.0,1.0,0.0,43.9424,12.4578
3832,,Lebanon,2020-03-06T20:33:03,22.0,0.0,1.0,33.8547,35.8623
3834,British Columbia,Canada,2020-03-07T03:53:03,21.0,0.0,4.0,49.2827,-123.1207
3835,,Israel,2020-03-06T20:33:03,21.0,0.0,2.0,31.0,35.0
3837,,Portugal,2020-03-07T18:33:02,20.0,0.0,0.0,39.3999,-8.2245
3838,,Czech Republic,2020-03-07T02:03:29,19.0,0.0,0.0,49.8175,15.473
3839,,Ireland,2020-03-06T20:43:03,18.0,0.0,0.0,53.1424,-7.6921
3841,,Vietnam,2020-03-07T10:13:23,18.0,0.0,16.0,16.0,108.0
3842,,Algeria,2020-03-06T01:29:39,17.0,0.0,0.0,28.0339,1.6596
3844,,Egypt,2020-03-06T13:03:13,15.0,0.0,1.0,26.0,30.0
3845,,Finland,2020-03-06T13:03:12,15.0,0.0,1.0,64.0,26.0
3846,"Los Angeles, CA",US,2020-03-07T23:53:03,14.0,0.0,0.0,34.0522,-118.2437
3847,Queensland,Australia,2020-03-05T17:33:06,13.0,0.0,8.0,-28.0167,153.4
3848,,Brazil,2020-03-06T20:33:03,13.0,0.0,0.0,-14.235,-51.9253
3849,,Ecuador,2020-03-05T17:53:02,13.0,0.0,0.0,-1.8312,-78.1834
3850,,Russia,2020-03-06T20:43:03,13.0,0.0,2.0,60.0,90.0
3853,"New York County, NY",US,2020-03-07T18:23:05,11.0,0.0,0.0,40.7128,-74.006
3857,,Romania,2020-03-07T10:13:23,9.0,0.0,3.0,46.0,25.0
3858,"San Francisco County, CA",US,2020-03-07T23:53:03,9.0,0.0,0.0,37.7749,-122.4194
3859,,Argentina,2020-03-07T02:13:09,8.0,0.0,0.0,-38.4161,-63.6167
3860,,Qatar,2020-03-04T00:03:15,8.0,0.0,0.0,25.3548,51.1839
3862,,Slovenia,2020-03-06T15:33:03,7.0,0.0,0.0,46.1512,14.9955
3864,,Mexico,2020-03-06T16:43:04,6.0,0.0,1.0,23.0,-102.0
3865,,Pakistan,2020-03-06T13:03:12,6.0,0.0,0.0,30.3753,69.3451
3866,,Philippines,2020-03-07T10:13:23,6.0,1.0,1.0,13.0,122.0
3867,"Cook County, IL",US,2020-03-07T01:53:03,6.0,0.0,2.0,41.7377,-87.6976
3870,,Poland,2020-03-06T16:43:04,5.0,0.0,0.0,51.9194,19.1451
3871,,Saudi Arabia,2020-03-05T17:53:03,5.0,0.0,0.0,24.0,45.0
3875,,Chile,2020-03-05T18:13:04,4.0,0.0,0.0,-35.6751,-71.543
3876,,Georgia,2020-03-05T13:53:03,4.0,0.0,0.0,42.3154,43.3569
3877,,Hungary,2020-03-07T03:53:03,4.0,0.0,0.0,47.1625,19.5033
3878,,Indonesia,2020-03-06T12:33:03,4.0,0.0,0.0,-0.7893,113.9213
3879,,Senegal,2020-03-04T20:43:02,4.0,0.0,0.0,14.4974,-14.4524
3880,"Bergen County, NJ",US,2020-03-07T02:53:02,4.0,0.0,0.0,40.9263,-74.077
3881,"Nassau County, NY",US,2020-03-07T00:03:28,4.0,0.0,0.0,40.6546,-73.5594
3884," Montreal, QC",Canada,2020-03-07T02:23:08,3.0,0.0,0.0,45.5017,-73.5673
3885,,Malta,2020-03-07T20:43:03,3.0,0.0,0.0,35.9375,14.3754
3888,"Contra Costa County, CA",US,2020-03-06T19:43:02,3.0,0.0,0.0,37.8534,-121.9018
3890,"Fort Bend County, TX",US,2020-03-07T02:03:30,3.0,0.0,0.0,29.5693,-95.8143
3893,"Montgomery County, MD",US,2020-03-06T04:03:17,3.0,0.0,0.0,39.1547,-77.2405
3897,"Suffolk County, MA",US,2020-03-06T18:33:03,3.0,0.0,1.0,42.3601,-71.0589
3898,"Washington County, OR",US,2020-03-07T20:13:14,3.0,0.0,0.0,45.547,-123.1386
3899,,Dominican Republic,2020-03-06T15:33:03,2.0,0.0,0.0,18.7357,-70.1627
3900,,Luxembourg,2020-03-06T01:29:39,2.0,0.0,0.0,49.8144,6.1317
3903," Norfolk County, MA",US,2020-03-06T18:33:03,2.0,0.0,0.0,42.1767,-71.1449
3907,"Fairfield County, CT",US,2020-03-07T20:13:14,2.0,0.0,0.0,41.256,-73.3709
3908,"Floyd County, GA",US,2020-03-07T16:53:03,2.0,0.0,0.0,34.2829,-85.2308
3909,"Grafton County, NH",US,2020-03-03T23:33:03,2.0,0.0,0.0,43.9088,-71.826
3911,"Lee County, FL",US,2020-03-07T16:43:02,2.0,0.0,0.0,26.663,-81.9535
3919,,Afghanistan,2020-02-24T23:33:02,1.0,0.0,0.0,33.0,65.0
3922,Tasmania,Australia,2020-03-02T20:53:02,1.0,0.0,0.0,-41.4545,145.9707
3924,,Cambodia,2020-02-12T07:43:02,1.0,0.0,1.0,11.55,104.9167
3925,,Cameroon,2020-03-06T15:43:02,1.0,0.0,0.0,3.848,11.5021
3927,"Edmonton, Alberta",Canada,2020-03-07T02:23:08,1.0,0.0,0.0,53.5461,-113.4938
3930,,Costa Rica,2020-03-07T00:43:02,1.0,0.0,0.0,9.7489,-83.7534
3931,,Faroe Islands,2020-03-04T12:53:03,1.0,0.0,0.0,61.8926,-6.9118
3934,,Latvia,2020-03-04T01:33:07,1.0,0.0,0.0,56.8796,24.6032
3941,,Peru,2020-03-06T15:43:02,1.0,0.0,0.0,-9.19,-75.0152
3943,,Slovakia,2020-03-06T13:03:14,1.0,0.0,0.0,48.669,19.699
3944,,South Africa,2020-03-06T15:43:02,1.0,0.0,0.0,-30.5595,22.9375
3947,,Tunisia,2020-03-04T01:33:07,1.0,0.0,0.0,34.0,9.0
3950,"Clark County, NV",US,2020-03-05T20:53:03,1.0,0.0,0.0,36.0796,-115.094
3961,"Jackson County, OR ",US,2020-03-07T20:03:06,1.0,0.0,0.0,42.3345,-122.7647
3968,"Middlesex County, MA",US,2020-03-07T03:53:03,1.0,0.0,0.0,41.912,-70.7168
3969,"Pierce County, WA",US,2020-03-07T03:13:44,1.0,0.0,0.0,47.0676,-122.1295
3973,"Santa Cruz County, CA",US,2020-03-07T23:43:03,1.0,0.0,0.0,36.9741,-122.0308
3974,"Santa Rosa County, FL",US,2020-03-05T20:03:03,1.0,0.0,0.0,30.769,-86.9824
3980,"Washoe County, NV",US,2020-03-06T19:43:02,1.0,0.0,0.0,40.5608,-119.6035
3992,Hubei,Mainland China,2020-03-08T14:43:03,67707.0,2986.0,45235.0,30.9756,112.2707
3993,,Italy,2020-03-08T18:03:04,7375.0,366.0,622.0,43.0,12.0
3994,,South Korea,2020-03-08T12:53:03,7314.0,50.0,118.0,36.0,128.0
3995,,Iran,2020-03-08T11:03:30,6566.0,194.0,2134.0,32.0,53.0
3996,Guangdong,Mainland China,2020-03-08T14:43:03,1352.0,7.0,1256.0,23.3417,113.4244
3998,Zhejiang,Mainland China,2020-03-08T09:03:04,1215.0,1.0,1161.0,29.1832,120.0934
3999,,France,2020-03-08T18:03:04,1126.0,19.0,12.0,47.0,2.0
4000,,Germany,2020-03-08T21:03:03,1040.0,0.0,18.0,51.0,9.0
4001,Hunan,Mainland China,2020-03-08T12:53:03,1018.0,4.0,968.0,27.6104,111.7088
4003,Jiangxi,Mainland China,2020-03-08T06:53:04,935.0,1.0,919.0,27.614,115.7221
4004,Shandong,Mainland China,2020-03-08T10:03:11,758.0,6.0,642.0,36.3427,118.1498
4006,,Spain,2020-03-08T20:33:02,673.0,17.0,30.0,40.0,-4.0
4007,Jiangsu,Mainland China,2020-03-08T09:23:05,631.0,0.0,612.0,32.9711,119.455
4008,Chongqing,Mainland China,2020-03-08T23:23:03,576.0,6.0,527.0,30.0572,107.874
4009,Sichuan,Mainland China,2020-03-08T12:53:03,539.0,3.0,464.0,30.6171,102.7103
4010,,Japan,2020-03-08T14:53:11,502.0,6.0,76.0,36.0,138.0
4011,Heilongjiang,Mainland China,2020-03-08T14:43:03,481.0,13.0,412.0,47.862,127.7615
4012,Beijing,Mainland China,2020-03-08T01:23:07,428.0,8.0,308.0,40.1824,116.4142
4013,Shanghai,Mainland China,2020-03-08T04:33:02,342.0,3.0,314.0,31.202,121.4491
4014,,Switzerland,2020-03-08T17:23:07,337.0,2.0,3.0,46.8182,8.2275
4017,,UK,2020-03-08T22:03:10,273.0,3.0,18.0,55.0,-3.0
4018,,Netherlands,2020-03-08T13:43:02,265.0,3.0,0.0,52.1326,5.2913
4019,Guangxi,Mainland China,2020-03-08T00:23:02,252.0,2.0,223.0,23.8298,108.7881
4021,,Sweden,2020-03-08T14:03:12,203.0,0.0,0.0,63.0,16.0
4022,,Belgium,2020-03-08T17:23:07,200.0,0.0,1.0,50.8333,4.0
4023,,Norway,2020-03-08T21:03:03,176.0,0.0,0.0,60.472,8.4689
4027,Guizhou,Mainland China,2020-03-08T01:13:11,146.0,2.0,117.0,26.8154,106.8748
4028,Tianjin,Mainland China,2020-03-05T03:33:27,136.0,3.0,128.0,39.3054,117.323
4029,Shanxi,Mainland China,2020-03-05T14:53:03,133.0,0.0,126.0,37.5777,112.2922
4031,Gansu,Mainland China,2020-03-08T14:33:06,124.0,2.0,87.0,36.0611,103.8343
4032,Hong Kong,Hong Kong,2020-03-08T14:43:03,114.0,3.0,58.0,22.3,114.2
4033,,Austria,2020-03-08T09:13:14,104.0,0.0,0.0,47.5162,14.5501
4034,,Malaysia,2020-03-08T14:43:03,99.0,0.0,24.0,2.5,112.5
4035,Jilin,Mainland China,2020-03-06T10:23:03,93.0,1.0,90.0,43.6661,126.1923
4036,,Bahrain,2020-03-07T18:13:26,85.0,0.0,4.0,26.0275,50.55
4038,"Westchester County, NY",US,2020-03-08T18:03:07,83.0,0.0,0.0,41.122,-73.7949
4044,,Iraq,2020-03-08T21:03:03,60.0,6.0,0.0,33.0,44.0
4045,,Iceland,2020-03-07T18:13:27,50.0,0.0,0.0,64.9631,-19.0208
4047,,Egypt,2020-03-08T19:03:11,49.0,1.0,1.0,26.0,30.0
4048,Taiwan,Taiwan,2020-03-08T03:13:13,45.0,1.0,13.0,23.7,121.0
4051,,India,2020-03-08T09:23:05,39.0,0.0,3.0,21.0,78.0
4053,New South Wales,Australia,2020-03-08T05:13:07,38.0,3.0,4.0,-33.8688,151.2093
4056,,Denmark,2020-03-08T14:53:11,35.0,0.0,1.0,56.2639,9.5018
4062,"Toronto, ON",Canada,2020-03-08T21:33:02,28.0,0.0,3.0,43.6532,-79.3832
4063,British Columbia,Canada,2020-03-08T05:13:07,27.0,0.0,4.0,49.2827,-123.1207
4064,,Finland,2020-03-08T10:03:13,23.0,0.0,1.0,64.0,26.0
4066,,Republic of Ireland,2020-03-08T21:03:03,21.0,0.0,0.0,53.1424,-7.6921
4068,,Brazil,2020-03-08T17:23:07,20.0,0.0,0.0,-14.235,-51.9253
4069,,Algeria,2020-03-08T05:23:03,19.0,0.0,0.0,28.0339,1.6596
4070,,Ireland,2020-03-08T21:03:03,19.0,0.0,0.0,53.4167,-8.0
4076,,Qatar,2020-03-08T17:03:16,15.0,0.0,0.0,25.3548,51.1839
4078,,Ecuador,2020-03-08T05:23:03,14.0,0.0,0.0,-1.8312,-78.1834
4080,,Georgia,2020-03-08T05:23:03,13.0,0.0,0.0,42.3154,43.3569
4084,"New York County, NY",US,2020-03-08T04:13:22,12.0,0.0,0.0,40.7128,-74.006
4085,Victoria,Australia,2020-03-07T02:03:30,11.0,0.0,7.0,-37.8136,144.9631
4086,,Poland,2020-03-08T21:13:10,11.0,0.0,0.0,51.9194,19.1451
4087,,Saudi Arabia,2020-03-08T10:13:19,11.0,0.0,0.0,24.0,45.0
4090,,Philippines,2020-03-08T17:13:06,10.0,1.0,1.0,13.0,122.0
4097,,Hungary,2020-03-08T15:03:02,7.0,0.0,0.0,47.1625,19.5033
4101,,Belarus,2020-03-04T12:43:03,6.0,0.0,0.0,53.7098,27.9534
4102,,Indonesia,2020-03-08T10:03:13,6.0,0.0,0.0,-0.7893,113.9213
4104,,Peru,2020-03-08T05:23:03,6.0,0.0,0.0,-9.19,-75.0152
4107,,Costa Rica,2020-03-08T05:13:07,5.0,0.0,0.0,9.7489,-83.7534
4111,"Harris County, TX",US,2020-03-07T05:13:03,5.0,0.0,0.0,29.7752,-95.3103
4112,"Nassau County, NY",US,2020-03-08T16:03:05,5.0,0.0,0.0,40.6546,-73.5594
4113,"Placer County, CA",US,2020-03-06T23:13:07,5.0,1.0,0.0,39.0916,-120.8039
4116,,Bulgaria,2020-03-08T11:13:17,4.0,0.0,0.0,42.7339,25.4858
4117," Montreal, QC",Canada,2020-03-08T16:03:05,4.0,0.0,0.0,45.5017,-73.5673
4123,"Montgomery County, PA",US,2020-03-08T21:43:03,4.0,0.0,0.0,40.229,-75.3879
4125,Western Australia,Australia,2020-03-05T17:13:35,3.0,1.0,0.0,-31.9505,115.8605
4128,"Edmonton, Alberta",Canada,2020-03-08T16:23:07,3.0,0.0,0.0,53.5461,-113.4938
4132,,Saint Barthelemy,2020-03-04T02:43:03,3.0,0.0,0.0,17.9,-62.8333
4136,"Fulton County, GA",US,2020-03-07T16:53:03,3.0,0.0,0.0,33.8034,-84.3963
4138,"Orange County, CA",US,2020-03-04T02:13:11,3.0,0.0,0.0,33.7879,-117.8531
4145,,Latvia,2020-03-08T10:33:03,2.0,0.0,0.0,56.8796,24.6032
4150,"Broward County, FL",US,2020-03-07T04:43:02,2.0,0.0,0.0,26.1901,-80.3659
4158,"Rockingham County, NH",US,2020-03-08T17:53:03,2.0,0.0,0.0,42.9931,-71.0498
4159,"Rockland County, NY",US,2020-03-07T16:43:02,2.0,0.0,0.0,41.1489,-73.983
4170,"Calgary, Alberta",Canada,2020-03-06T13:13:34,1.0,0.0,0.0,51.0447,-114.0719
4171,"London, ON",Canada,2020-02-12T18:53:03,1.0,0.0,1.0,42.9849,-81.2453
4178,,Moldova,2020-03-08T05:13:07,1.0,0.0,0.0,47.4116,28.3699
4181,,Nigeria,2020-02-28T16:23:03,1.0,0.0,0.0,9.082,8.6753
4190,"Cobb County, GA",US,2020-03-07T16:53:03,1.0,0.0,0.0,33.8999,-84.5641
4194,"Douglas County, NE",US,2020-03-06T23:33:02,1.0,0.0,0.0,41.3148,-96.1951
4200,"Grant County, WA",US,2020-03-05T20:23:07,1.0,0.0,0.0,47.1981,-119.3732
4202,"Hendricks County, IN",US,2020-03-08T19:33:03,1.0,0.0,0.0,39.8065,-86.5401
4203,"Honolulu County, HI",US,2020-03-07T02:03:30,1.0,0.0,0.0,21.307,-157.8584
4208,"Kershaw County, SC",US,2020-03-07T02:03:30,1.0,0.0,0.0,34.3672,-80.5883
4213,"Manatee County, FL",US,2020-03-08T06:23:05,1.0,0.0,0.0,27.4799,-82.3452
4225,"Sonoma County, CA",US,2020-03-02T20:53:02,1.0,0.0,0.0,38.578,-122.9888
4232,"Unassigned Location, VT",US,2020-03-08T06:23:05,1.0,0.0,0.0,44.3378,-72.7563
4247,Hubei,Mainland China,2020-03-09T14:33:03,67743.0,3008.0,46488.0,30.9756,112.2707
4248,,Italy,2020-03-09T18:13:11,9172.0,463.0,724.0,43.0,12.0
4249,,South Korea,2020-03-09T09:03:03,7478.0,53.0,118.0,36.0,128.0
4250,,Iran,2020-03-09T10:53:03,7161.0,237.0,2394.0,32.0,53.0
4251,Guangdong,Mainland China,2020-03-09T01:43:01,1352.0,8.0,1260.0,23.3417,113.4244
4253,Zhejiang,Mainland China,2020-03-09T09:43:03,1215.0,1.0,1176.0,29.1832,120.0934
4254,,France,2020-03-09T00:43:03,1209.0,19.0,12.0,47.0,2.0
4255,,Germany,2020-03-09T18:13:11,1176.0,2.0,18.0,51.0,9.0
4256,,Spain,2020-03-09T18:13:11,1073.0,28.0,32.0,40.0,-4.0
4257,Hunan,Mainland China,2020-03-09T01:33:06,1018.0,4.0,979.0,27.6104,111.7088
4259,Jiangxi,Mainland China,2020-03-09T01:53:01,935.0,1.0,923.0,27.614,115.7221
4260,Shandong,Mainland China,2020-03-09T10:13:06,758.0,6.0,700.0,36.3427,118.1498
4262,Jiangsu,Mainland China,2020-03-09T08:53:03,631.0,0.0,621.0,32.9711,119.455
4263,Chongqing,Mainland China,2020-03-09T23:13:03,576.0,6.0,542.0,30.0572,107.874
4264,Sichuan,Mainland China,2020-03-09T08:53:03,539.0,3.0,466.0,30.6171,102.7103
4265,,Japan,2020-03-09T09:13:17,511.0,17.0,76.0,36.0,138.0
4266,Heilongjiang,Mainland China,2020-03-09T14:33:03,481.0,13.0,430.0,47.862,127.7615
4267,Beijing,Mainland China,2020-03-09T01:53:01,428.0,8.0,315.0,40.1824,116.4142
4268,,Switzerland,2020-03-09T11:33:10,374.0,2.0,3.0,46.8182,8.2275
4269,Shanghai,Mainland China,2020-03-09T04:03:11,342.0,3.0,315.0,31.202,121.4491
4270,,Netherlands,2020-03-09T18:13:11,321.0,3.0,0.0,52.1326,5.2913
4271,,UK,2020-03-09T18:33:03,321.0,4.0,18.0,55.0,-3.0
4274,Guangxi,Mainland China,2020-03-09T00:23:09,252.0,2.0,230.0,23.8298,108.7881
4275,,Sweden,2020-03-09T18:33:03,248.0,0.0,1.0,63.0,16.0
4276,Shaanxi,Mainland China,2020-03-08T14:43:03,245.0,1.0,227.0,35.1917,108.8701
4277,,Belgium,2020-03-09T10:43:05,239.0,0.0,1.0,50.8333,4.0
4278,,Norway,2020-03-09T18:33:03,205.0,0.0,1.0,60.472,8.4689
4281,,Singapore,2020-03-08T13:33:13,150.0,0.0,78.0,1.2833,103.8333
4282,Guizhou,Mainland China,2020-03-09T01:13:05,146.0,2.0,123.0,26.8154,106.8748
4283,Tianjin,Mainland China,2020-03-09T10:13:06,136.0,3.0,130.0,39.3054,117.323
4284,Shanxi,Mainland China,2020-03-09T11:43:02,133.0,0.0,127.0,37.5777,112.2922
4285,,Austria,2020-03-09T18:33:03,131.0,0.0,2.0,47.5162,14.5501
4286,Liaoning,Mainland China,2020-03-08T05:13:06,125.0,1.0,109.0,41.2956,122.6085
4287,Gansu,Mainland China,2020-03-09T14:33:03,124.0,2.0,88.0,36.0611,103.8343
4288,,Malaysia,2020-03-09T09:43:03,117.0,0.0,24.0,2.5,112.5
4289,Hong Kong,Hong Kong,2020-03-09T10:03:17,115.0,3.0,59.0,22.3,114.2
4290,"Westchester County, NY",US,2020-03-09T17:13:16,98.0,0.0,0.0,41.122,-73.7949
4291,,Bahrain,2020-03-09T10:03:17,95.0,0.0,14.0,26.0275,50.55
4293,,Denmark,2020-03-09T18:13:11,90.0,0.0,1.0,56.2639,9.5018
4294,"King County, WA",US,2020-03-08T20:23:09,83.0,17.0,1.0,47.548,-121.9836
4298,,Greece,2020-03-08T17:23:07,73.0,0.0,0.0,39.0742,21.8243
4299,,Kuwait,2020-03-08T15:33:04,64.0,0.0,1.0,29.5,47.75
4300,,Iraq,2020-03-09T23:33:02,60.0,6.0,9.0,33.0,44.0
4301,,Iceland,2020-03-09T10:03:17,58.0,0.0,0.0,64.9631,-19.0208
4302,,Egypt,2020-03-09T10:03:17,55.0,1.0,12.0,26.0,30.0
4303,,Thailand,2020-03-07T10:13:23,50.0,1.0,31.0,15.0,101.0
4304,New South Wales,Australia,2020-03-09T18:53:13,48.0,3.0,4.0,-33.8688,151.2093
4305,Taiwan,Taiwan,2020-03-09T00:33:14,45.0,1.0,15.0,23.7,121.0
4306,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0,35.4437,139.638
4307,,United Arab Emirates,2020-03-07T10:13:22,45.0,0.0,7.0,24.0,54.0
4308,,India,2020-03-09T09:13:17,43.0,0.0,3.0,21.0,78.0
4309,,Israel,2020-03-08T21:03:03,39.0,0.0,2.0,31.0,35.0
4310,"Santa Clara County, CA",US,2020-03-08T21:23:03,38.0,0.0,1.0,37.3541,-121.9552
